replica,x,y
89,12474.18,1428.8271
89,19940.188,3597.3428
89,5492.1343,9324.425
89,18608.45,5878.9575
89,6453.458,7953.533
89,1510.7501,17377.598
89,1695.2036,9094.509
89,7960.505,11406.267
89,11000.438,14490.958
89,17452.27,15347.486
89,3325.8083,12840.6875
89,10965.061,12536.116
89,15902.143,8211.428
89,6923.6772,5994.875
89,4877.726,6770.685
89,19380.273,4277.8887
89,4186.9326,8025.662
89,9365.1455,15125.394
89,18299.621,10651.686
89,11374.639,7432.4995
89,14791.986,6992.62
89,6331.765,16036.406
89,13840.853,5653.8965
89,8216.906,403.34546
89,18428.926,12927.733
89,2746.1038,2805.4382
89,16278.427,14340.869
89,17213.287,5364.1357
89,15791.6875,6137.5923
89,17074.57,15554.054
89,6594.4893,12127.564
89,18512.414,10567.874
89,15134.292,18742.02
89,10564.229,6192.0176
89,5690.4443,8189.854
89,13459.39,10093.496
89,4628.155,2523.6223
89,5864.5527,2832.9202
89,2826.0293,19776.986
89,6483.2173,9396.904
89,1588.9252,5552.0137
89,8261.048,134.77045
89,11214.256,12160.475
89,10084.859,10744.385
89,8287.837,5178.3706
89,2621.4119,4287.528
89,6845.3726,10983.342
89,1082.7946,1145.1584
89,6859.9644,16421.256
89,15053.59,7846.0933
89,5728.051,8765.614
89,15821.403,7886.295
89,5923.145,2636.9568
89,3962.0374,3298.101
89,19357.443,12460.124
89,6694.5776,1351.575
90,10000.0,10000.0
90,9483.308,17730.668
90,7262.234,837.72156
90,12879.041,12792.837
90,18541.27,5686.341
90,8868.476,5882.1973
90,3931.0452,13107.53
90,2171.5713,13465.098
90,9682.278,18267.447
90,677.35895,12533.945
90,17135.033,17186.166
90,5315.803,17516.525
90,18485.752,4558.3647
90,5247.8145,7269.057
90,9065.104,18174.234
90,13634.752,17289.613
90,2838.1462,19643.988
90,6068.9707,2.363582
90,18782.896,16180.9795
90,14759.879,19605.0
90,14338.887,19513.105
90,16354.977,8619.367
90,6459.0703,16140.687
90,7121.8525,12417.596
90,8401.477,8309.558
90,18648.805,12111.575
90,9611.686,16175.224
90,8979.654,17039.447
90,6361.769,13514.109
90,15211.089,5539.645
90,10415.701,14321.17
90,3882.096,5515.258
90,14270.248,5936.714
90,350.07065,7430.855
90,3811.5095,1710.9933
90,12759.583,16420.615
90,13183.765,19010.164
90,11630.942,13565.51
90,15428.519,14085.309
90,8740.64,18409.004
90,6237.8496,8022.3945
90,7000.433,13796.993
90,17031.725,6584.796
90,19902.238,16357.815
90,18208.686,983.8729
90,9027.755,15398.668
90,5404.003,9479.297
90,15020.87,14087.705
90,9661.982,8771.347
90,19462.338,2653.576
90,5476.611,17485.043
90,19616.445,16177.882
90,11138.215,8696.933
90,5893.423,19725.807
90,17167.746,10883.325
90,2668.7937,12942.515
90,2893.2905,18092.621
90,5784.3486,3646.8953
90,19905.715,9920.905
90,12084.291,3965.2249
90,3865.9675,5470.487
90,2066.8025,18744.1
90,5568.9473,19390.986
90,6006.489,17706.025
90,12099.375,17880.943
90,16529.936,6876.2075
90,10463.759,19349.04
90,11596.65,10724.048
90,18299.586,10868.895
90,8894.491,8512.052
90,11114.756,11015.016
90,5962.9346,17152.018
90,2299.526,11474.44
90,9450.645,16766.162
90,7720.2676,1019.1349
90,8128.375,15879.819
90,4325.174,7652.778
90,403.64505,7017.0425
90,9921.04,6814.124
90,16721.55,19068.217
90,2473.6218,3780.489
90,3879.7585,418.78162
90,18931.453,14164.467
90,18733.424,13668.846
90,11572.274,18241.445
90,16094.865,15296.732
90,15153.961,18578.105
90,1054.672,15558.771
90,10884.949,13837.076
90,17744.486,18603.129
90,2989.7334,15594.171
90,12945.779,10179.569
90,9584.852,16662.764
90,15670.944,9379.508
90,17387.967,6151.116
90,12480.187,5909.0273
90,8531.14,8217.157
90,845.275,8565.79
90,784.7717,7503.825
90,8674.193,7945.9834
90,16842.814,508.85532
90,15681.054,8073.8843
90,5093.9854,13347.399
90,18009.803,14692.627
90,12805.385,12807.981
90,9842.954,4295.997
90,11264.226,15859.105
90,3520.7517,6450.0854
90,289.76587,2641.7092
90,1353.542,11364.466
90,5222.458,10963.413
90,7759.2285,2580.4072
90,5834.014,10281.831
90,10445.483,8791.274
90,5380.2173,11079.393
90,10598.425,6299.515
90,5625.0933,7907.9487
90,14221.627,11286.519
90,3470.3071,3822.463
90,18751.17,15088.96
90,5402.617,2068.745
90,8194.504,3023.5715
90,17325.037,9034.745
90,11081.125,16907.664
90,15849.718,4676.548
90,279.05975,19389.484
90,19135.691,702.61456
90,7254.9272,16694.266
90,12489.862,4790.3354
90,16371.758,12733.774
90,9319.564,1264.8191
90,9042.067,19314.895
90,3338.4775,11453.062
90,8971.3125,1892.1761
90,7666.314,15050.659
90,11796.969,13685.977
90,10269.505,13081.515
90,4131.8926,13060.189
90,11805.876,2304.9785
90,4127.098,5042.375
90,12745.401,4970.609
90,17401.896,8049.0073
90,1017.56024,11089.381
90,5390.0103,13135.976
90,13396.987,2860.5212
90,3653.3538,2471.5068
90,13637.259,15601.1045
90,18400.463,17110.55
90,1533.566,7132.0063
90,2702.799,17655.01
90,7892.1655,17937.412
90,6209.0796,17501.55
90,7449.737,3488.588
90,7125.209,10605.749
90,17557.014,8116.828
90,12736.7295,10884.618
90,15602.867,7002.6675
90,5678.7617,510.16235
90,3579.226,10124.619
90,465.02692,14846.981
90,19102.299,13959.289
90,184.0882,13685.393
90,19115.738,19932.004
90,12611.962,11020.298
90,8791.686,6862.0674
90,5810.345,2650.885
90,8665.108,13103.482
90,16283.708,4112.494
90,15835.74,3469.523
90,14193.229,521.2164
90,9569.921,17239.365
90,19378.498,16671.93
90,7238.4707,5716.9976
90,14090.352,2545.041
90,1452.4729,17138.414
90,7792.1553,6059.1465
90,5013.5054,4045.3699
90,3547.6936,15230.196
90,11925.446,15985.916
90,10959.206,16511.047
90,568.8829,18019.39
90,8244.641,16376.119
90,2173.3464,18546.746
90,11311.694,2039.7373
90,18030.588,9612.43
90,9292.872,5118.6777
90,19586.738,8315.074
90,17579.094,17509.574
90,14744.226,6347.176
91,10000.0,10000.0
91,18542.11,5704.0137
91,13187.113,5466.5815
91,228.01851,7379.0337
91,8408.738,15894.075
91,1922.2886,1416.2548
91,3983.1636,1748.4442
91,6788.7397,17461.293
91,11497.209,10699.674
91,6839.708,8078.649
91,2734.246,8841.545
91,9002.029,13072.557
91,18318.496,4947.0522
91,1849.5348,1334.1102
91,18408.031,14929.263
91,15448.106,3144.0466
91,13418.361,18657.842
91,15226.603,4715.252
91,15113.406,17292.299
91,12672.757,9436.405
91,9201.379,6021.3613
91,8998.941,12696.17
91,3440.8823,12760.985
91,3580.703,19771.5
91,854.02765,19331.01
91,13621.718,13498.99
91,13390.981,2822.3264
91,13528.42,10731.896
91,2574.585,4918.966
91,5549.9194,9128.286
91,1843.0771,13375.3955
91,17019.15,18510.852
91,3629.4656,10533.572
91,1418.4978,4373.7056
91,7402.7437,11291.683
91,954.5903,8592.626
91,19565.02,16790.857
91,8763.675,13450.712
91,1373.3604,4552.2153
91,17944.432,12755.829
91,15285.217,8295.947
91,1477.0695,1748.1124
91,1273.225,12664.123
91,410.55817,15890.868
91,4696.877,565.1604
91,280.12747,1741.8951
91,19792.229,2506.3713
91,3933.075,9032.337
91,2520.206,15636.446
91,19447.965,9457.962
91,15368.819,1065.4478
91,16771.877,12688.848
91,2125.8594,14261.673
91,12733.879,2689.8076
91,4519.9585,7747.5835
91,8304.382,4298.008
91,5688.0186,1870.9739
91,6764.647,2067.6746
91,4572.2935,5239.053
91,11229.5205,17353.734
91,9074.937,4265.989
91,13721.443,557.97546
91,3944.3357,3593.5833
91,4272.556,9505.061
91,19143.508,3984.543
91,9150.068,17744.268
91,1547.0803,13681.432
91,5443.0293,8413.339
91,11257.267,17086.533
91,962.02313,10361.149
91,14912.09,5446.493
91,13119.47,16736.361
91,19960.168,17136.057
91,17838.125,17563.422
91,437.04385,16700.91
91,18118.783,4361.081
91,865.6479,2095.465
91,5495.8257,12162.245
91,6572.948,19538.074
91,15476.63,8934.101
91,5492.714,17830.738
91,5486.374,9565.697
91,5175.465,16416.64
91,5884.972,11255.923
91,13737.746,17689.09
91,5505.5757,564.6516
91,12881.398,4713.6445
91,6297.0425,17394.29
91,9737.542,11405.64
91,12239.366,19055.814
91,4482.5444,17982.623
91,9078.438,1028.523
91,9955.352,14785.894
91,10540.974,124.38914
91,14313.499,17055.896
91,11393.103,9115.421
91,11926.283,14116.057
91,15704.587,17624.309
91,19897.043,15910.775
91,19295.611,15979.572
91,1287.359,3871.1428
91,2701.9812,7829.758
91,11025.218,9428.257
91,13152.811,18605.633
91,10363.951,6909.4688
91,12641.845,19240.418
91,18027.162,10308.002
91,9689.218,1063.0227
91,14499.676,12449.54
91,1438.5548,6314.674
91,15701.509,5440.437
91,10027.973,6820.584
91,8358.167,9529.043
91,15724.096,2520.0664
91,7022.1313,19889.824
91,9353.46,18165.71
91,3880.6257,5333.7876
91,14088.539,2953.6956
91,15191.525,1067.823
91,18695.191,5255.0557
91,12168.244,771.47534
91,1905.9069,8539.607
91,13977.774,16830.996
91,18634.562,2810.8484
91,4988.9844,6571.3345
91,5104.593,7694.1587
91,998.1141,18638.385
91,8481.366,5826.851
91,14514.829,14855.414
91,13899.303,17974.379
91,6682.1953,18599.502
91,16992.928,2135.06
91,19399.875,1525.522
91,14357.239,19127.906
91,17930.701,18307.434
91,6960.842,11547.106
91,1739.3883,19004.502
91,11873.412,4376.3745
91,4635.7554,17079.143
91,579.8409,841.3561
91,10055.395,7705.746
91,6866.047,18805.447
91,510.5956,15875.056
91,17204.215,18990.764
91,11983.837,16561.67
91,3299.733,4000.7358
91,8789.446,19118.03
91,10066.191,11351.153
91,14113.033,19352.59
91,9654.678,18334.85
91,13846.539,17447.176
91,9242.884,9402.126
91,13696.953,11490.098
91,16311.014,12319.027
91,8916.403,12295.038
91,1649.6437,12678.773
91,14546.337,17786.684
91,10563.431,10962.106
91,1465.3282,17914.127
91,5724.741,7287.8306
91,10320.959,5217.089
91,1531.9896,2662.146
91,12518.909,2909.9844
91,18893.47,2339.4258
91,205.59251,2605.2505
91,2534.2346,16475.629
91,2151.7231,19457.91
91,860.494,19440.127
91,17758.51,8040.5054
91,2142.2383,6080.8877
91,12937.415,3481.3547
91,13229.899,13225.739
91,876.2942,12023.448
91,3964.4065,17255.266
91,7078.372,8315.908
91,221.47789,18774.703
91,4417.6934,6654.606
91,2558.8127,9364.306
91,4949.042,16859.652
91,18880.176,1216.4188
91,14438.355,18223.459
91,16618.48,2462.5918
91,9476.754,18173.691
91,8307.783,2612.8684
91,4628.9766,17461.04
91,11984.65,8487.499
91,9278.545,9474.564
91,2409.1882,17211.984
91,10920.6045,8759.798
91,11966.815,15793.45
91,6108.956,2761.8198
91,16811.096,15629.59
91,8820.078,10125.278
91,13253.591,8376.923
91,7830.8057,6676.9683
91,10635.338,9190.518
91,18648.77,7477.573
91,2933.7234,16933.223
91,10225.431,19912.072
91,11911.664,16355.108
91,15946.258,12815.671
91,15926.707,14531.113
91,15917.786,6807.0903
91,9328.457,10384.067
91,1854.812,13763.931
91,17273.84,8280.166
91,14435.158,2553.1946
91,8512.003,6113.3535
91,6863.1123,17479.125
91,10394.604,2271.5925
91,6066.137,4763.247
91,15847.53,12053.733
91,14572.774,7949.9565
91,18261.932,10020.935
91,8881.202,19803.934
91,17619.123,3783.355
91,12750.405,9413.932
92,10000.0,10000.0
92,1637.4508,15314.963
92,15160.778,4998.388
92,10353.017,11974.56
92,8584.536,9961.268
92,19723.328,4097.156
92,4317.529,12641.942
92,5000.7363,12613.991
92,19009.148,253.20906
92,19285.533,2751.3706
92,15925.75,939.2176
92,6402.838,3949.3562
92,1546.2968,5643.37
92,6195.6465,15435.478
92,14891.242,9588.829
92,12037.815,7309.813
92,8195.3955,4747.5786
92,3315.8481,15250.499
92,4635.2373,14814.246
92,3990.447,1315.3616
92,11224.894,9677.367
92,7370.778,1929.9176
92,18444.139,15633.594
92,1029.9092,5949.808
92,8767.387,18387.6
92,17703.797,4008.9927
92,2529.2795,7371.825
92,8886.369,6953.428
92,6041.066,5685.8726
92,14343.757,5356.938
92,1694.6141,10550.536
92,6420.654,8256.86
92,4053.6958,10605.212
92,2845.9646,2160.828
92,18157.283,3103.4067
92,1076.2909,8611.215
92,18217.35,18748.734
92,4384.729,15666.866
92,14754.082,19456.986
92,7209.0713,5787.8975
92,16354.233,13305.097
92,3106.5093,6010.1807
92,10394.205,13579.316
92,19971.916,14709.995
92,11604.908,15551.808
92,6699.2065,6189.7515
92,6110.403,8793.989
92,19374.598,9796.411
92,8117.736,12592.249
92,13497.638,17522.447
92,11247.219,11234.5
92,6277.188,4689.572
92,134.57863,281.6952
92,16988.842,8913.115
92,1680.1449,15488.371
92,3574.014,11724.247
92,18975.123,11415.206
92,2171.5051,2713.5452
92,7352.5933,5261.3184
92,8274.62,77.966896
92,15596.42,1122.8107
92,17018.59,19369.652
92,3042.8894,3094.1548
92,15557.669,1216.9229
92,11395.853,19163.79
92,10061.977,19348.768
92,11878.639,9298.487
92,5888.8687,11014.395
92,8914.888,12027.795
92,5229.9785,6429.019
92,17473.904,8167.337
92,5792.386,7623.9414
92,10506.133,2788.8616
92,10263.49,1710.9402
92,5877.675,4793.8096
92,10396.701,13877.747
92,6529.2344,16554.576
92,7729.5312,1599.6792
92,483.92468,19992.938
92,14978.266,5390.937
92,15254.515,3894.9656
92,14035.41,9502.507
92,13957.726,12417.312
92,2784.4846,10537.196
92,2240.399,17233.57
92,12036.445,8315.984
92,8252.132,7346.7783
92,14162.876,6802.285
92,7420.472,7201.4746
92,11506.027,14804.352
92,10454.86,14249.855
92,14119.928,1072.4866
92,500.6792,15.353014
92,4568.8135,409.73688
92,1258.8008,7333.4443
92,1813.9526,18825.094
92,11201.106,5318.5566
92,16178.341,13595.55
92,9882.985,9912.412
92,10338.47,11497.743
92,2074.465,12495.059
92,19923.072,18671.14
92,1194.0101,9580.558
92,2337.0447,6723.4287
92,7216.127,11244.285
92,1325.4708,11539.71
92,497.40594,4462.8354
92,9014.041,6022.749
92,18698.902,2863.7495
92,16796.418,8707.56
92,19234.125,15932.682
92,12497.119,6604.9434
92,14365.058,8707.958
92,521.67975,4780.9307
92,17224.895,4519.0107
92,19275.684,14663.754
92,1994.1178,4387.779
92,4833.3525,13146.767
92,2663.6487,13003.379
92,19433.695,15717.119
92,1093.3915,2666.545
92,2559.116,12465.969
92,6271.191,1557.0658
92,13895.277,11765.376
92,14669.066,9208.159
92,5410.1245,1070.6346
92,7986.4653,14489.014
92,15818.011,16144.914
92,5459.407,5915.336
92,18680.45,5441.4463
92,13264.331,17435.701
92,7891.2227,2836.1035
92,6642.66,1977.2463
92,48.623158,16602.537
92,14441.786,17574.314
92,9449.903,8180.9
92,17836.871,3608.5332
92,15146.132,9765.913
92,715.7684,11150.407
92,7895.4277,18190.43
92,5414.3657,1018.45905
92,11467.188,19067.627
92,9956.502,19252.9
92,10225.119,950.7001
92,15152.582,15544.339
92,8053.59,12078.547
92,9690.236,7930.9106
92,1467.389,16094.298
92,3905.9475,16261.6045
92,18885.047,3107.6587
92,4143.895,2116.5054
92,5950.7607,1007.9354
92,5408.9224,15967.695
92,18405.773,17462.637
92,18372.387,12246.498
92,3779.7805,12758.999
92,11156.13,16402.98
92,10646.906,6630.6787
92,17881.453,10172.518
92,42.861507,12220.384
92,14473.785,15738.642
92,19995.965,6471.005
92,1272.813,27.709827
92,3291.8206,15665.977
92,12096.194,18689.336
92,19718.213,13834.779
92,13613.22,17387.709
92,10696.807,7490.5435
92,13829.236,9972.661
92,7592.552,19491.514
92,16292.098,14586.279
92,13880.563,11053.004
92,1436.3707,18862.465
92,18838.346,19087.658
92,17952.371,16292.4375
92,15881.393,7291.971
92,19346.28,5252.464
92,8419.805,15979.67
92,1623.7101,15969.233
92,16908.693,12695.985
92,3377.77,12909.405
92,5207.1343,17206.014
92,16388.107,14038.953
92,1821.1814,2503.272
92,9883.351,11928.443
92,13926.148,3744.9392
92,17186.629,12340.186
92,16793.967,14310.492
92,6271.056,16605.984
92,7919.665,929.73566
92,15483.476,6984.185
92,15037.999,13260.862
92,13704.708,16672.004
92,8689.262,12258.138
92,2877.7295,3682.2275
92,12325.33,5875.645
92,15289.111,13860.913
92,13590.076,7969.559
92,1713.8412,16684.604
92,15172.097,7223.5347
92,10352.814,10315.821
92,581.4066,9977.832
92,16097.319,16339.5205
92,10738.374,6396.7964
93,10000.0,10000.0
93,13596.989,7551.994
93,13925.81,16379.921
93,6058.0264,15588.198
93,127.05876,3084.5403
93,12014.675,10286.086
93,4451.485,13813.66
93,164.75879,14727.49
93,5494.1504,11711.521
93,14129.4795,15439.834
93,12197.9795,7757.8975
93,5979.2246,2228.4746
93,10830.175,4744.529
93,8978.499,286.03012
93,13817.985,1102.735
93,7949.56,16257.12
93,10002.275,16978.775
93,15222.45,602.34283
93,18198.527,7023.216
93,4465.391,11492.039
93,14514.42,8063.0015
93,14769.071,9966.919
93,11768.599,5251.771
93,745.33276,11407.852
93,16783.541,6782.4307
93,9164.362,17331.834
93,2557.837,17969.81
93,71.56622,31.950796
93,15341.45,4488.2056
93,8960.921,13288.095
93,19250.771,8171.94
93,12764.017,5211.2837
93,4240.155,6222.2646
93,18073.291,7343.5913
93,19214.416,13523.688
93,1098.154,15117.901
93,4903.6655,16470.65
93,10530.421,11575.439
93,7478.5854,2267.4446
93,10497.874,7464.763
93,9201.935,17105.627
93,2804.8765,14251.585
93,15584.335,5925.5127
93,6859.7803,17963.91
93,10936.709,13823.247
93,9623.077,5121.97
93,1434.9218,6257.8667
93,8117.9106,170.06573
93,13186.609,3168.2354
93,17037.701,958.2267
93,11784.928,13424.957
93,2096.4575,18535.607
93,19536.63,8810.562
93,3320.2146,16917.738
93,19808.23,9666.253
93,892.4256,12467.753
93,16662.996,11419.564
93,18209.52,17938.275
93,19914.865,6563.994
93,2871.8826,11891.33
93,5459.365,16901.08
93,10380.487,11541.492
93,6127.652,19558.963
93,12090.909,19011.633
93,3152.9868,19322.26
93,295.22858,2955.6135
93,7778.2607,11530.239
93,10900.331,1801.1974
93,6164.135,3954.7026
93,2007.1663,13993.299
93,19651.803,5303.683
93,1877.8534,11756.045
93,11010.004,16396.318
93,7097.889,7875.862
93,5265.496,5925.372
93,9956.075,7928.9844
93,3055.1099,16594.297
93,10091.992,8874.302
93,1932.1326,3030.5073
93,14094.575,15895.091
93,926.91797,7927.4736
93,15477.409,13722.605
93,4070.3455,6667.0205
93,10871.754,345.97028
93,6828.686,12095.775
93,13325.142,17737.537
93,17986.83,2020.1288
93,15192.036,18423.088
93,3980.7646,12893.192
93,17397.451,18482.705
93,4036.8608,8832.289
93,8458.537,1722.7018
93,12494.406,14875.529
93,9829.583,11909.818
93,12301.894,14059.295
93,2875.5098,14533.893
93,16316.621,13169.276
93,2510.938,19420.303
93,5843.0894,15844.393
93,16379.669,9859.553
93,7301.415,8639.221
93,16970.912,827.2179
93,16113.874,9456.713
93,18699.23,3972.9937
93,19111.848,13482.325
93,11618.2705,17235.592
93,2115.339,3871.3975
93,11760.595,6026.061
93,1465.706,13413.469
93,10375.205,15756.105
93,18768.746,12148.888
93,18071.652,5429.4106
93,11126.911,12039.984
93,8137.568,317.54053
93,10907.628,7735.06
93,10459.788,2491.129
93,12717.523,7342.6987
93,14711.231,8529.286
93,7473.7427,413.25745
93,8614.858,6548.6606
93,5738.036,18648.379
93,4409.558,11175.43
93,2232.3682,5287.521
93,7373.3916,13633.198
93,17069.818,17080.266
93,13593.647,11924.567
93,12148.745,8893.1875
93,16031.445,14991.914
93,14552.717,15446.856
93,16337.393,8524.704
93,13918.723,1065.4009
93,4441.3228,15643.771
93,1260.4524,16007.241
93,2551.687,18590.016
93,12984.019,13558.351
93,3183.2153,10761.572
93,16673.99,12855.716
93,14836.492,10089.218
93,11623.369,10824.811
93,5248.927,2806.0896
93,9633.955,402.87314
93,18294.516,3455.3337
93,11290.262,8304.413
93,17224.54,15214.167
93,6571.0464,10627.463
93,12575.077,19105.178
93,2269.253,12182.434
93,15978.028,13587.547
93,15870.08,11818.865
93,19930.68,16887.15
93,2963.2214,12501.228
93,7354.12,14465.012
93,3069.5647,12593.611
93,15351.398,11073.911
93,10414.431,10149.268
93,5513.2275,3795.7603
93,10843.697,1556.6677
93,5692.508,5268.6787
93,13895.502,13913.764
93,14999.751,11469.806
93,1109.0709,14666.029
93,15122.068,18127.678
93,11080.987,11093.051
93,3726.2827,16133.588
93,2589.7153,3268.6829
93,13829.74,15739.798
93,1998.8351,9306.632
93,3838.9622,11991.396
93,1872.1786,3775.206
93,7282.256,10702.307
93,8941.95,16772.834
93,9423.457,17796.832
93,19665.969,13923.533
93,8796.729,19967.28
93,206.74834,13057.543
93,12953.483,4369.458
93,19447.893,6588.608
93,19834.547,16419.77
93,12136.717,13069.866
93,6300.423,7222.6313
93,14512.998,8235.471
93,11866.249,15127.727
93,5052.9556,668.4734
93,12231.392,5301.3857
93,12640.717,1140.3308
93,11607.604,5158.241
93,14442.688,18397.723
93,3961.1355,15410.033
93,9448.248,18926.914
93,19397.605,18600.537
93,1507.7753,16778.605
93,12854.731,18945.521
93,19956.25,11535.413
93,2904.3176,2789.1157
93,1112.2256,4670.412
93,10848.106,6225.5566
93,19742.562,750.14374
93,17098.457,13377.164
93,1176.9199,18678.988
93,11589.32,17618.031
93,9926.875,14883.348
93,18443.426,15231.119
93,19015.043,19678.145
93,1299.7457,1963.7797
93,13387.586,16851.299
93,19614.375,11674.997
93,10576.415,1599.9077
93,12070.106,17048.074
93,15491.451,17445.75
93,9496.237,7485.637
93,10236.604,7081.2925
93,3163.7068,19056.969
94,10000.0,10000.0
94,4557.6074,9798.923
94,11140.478,11396.056
94,8326.565,852.96466
94,6297.5757,16521.219
94,19207.293,10610.27
94,6235.6235,11735.797
94,8421.772,15203.216
94,10441.856,18806.318
94,1203.2913,8164.3247
94,492.37665,19256.541
94,8339.258,10615.332
94,8725.862,5545.089
94,13867.046,11051.536
94,14431.784,2495.6704
94,12274.862,12014.528
94,2675.5994,10118.857
94,2271.2917,10195.985
94,11374.695,10414.68
94,16207.914,11752.366
94,8033.2886,5411.9224
94,8552.335,1665.8698
94,15611.611,19608.277
94,14187.775,19364.691
94,8145.7505,579.74817
94,5657.334,9465.185
94,8610.002,10681.581
94,4591.6416,19833.318
94,2707.9004,10570.563
94,15881.406,15919.876
94,3394.3792,19912.832
94,2965.2815,17484.402
94,11431.338,15503.512
94,9215.438,9522.841
94,19409.145,5248.7905
94,8733.68,7278.214
94,16.94984,12438.079
94,16739.105,7638.535
94,3952.503,8615.975
94,4442.8506,1051.1127
94,9146.313,10149.177
94,16755.754,3170.741
94,10578.944,5592.586
94,8137.817,12730.556
94,1289.4915,9906.1875
94,17546.648,8010.918
94,4103.9087,2600.1602
94,10983.416,14210.7295
94,15056.6875,8088.9995
94,5142.3696,19377.361
94,11822.876,19757.584
94,10613.907,7048.229
94,7041.0215,6917.9565
94,11252.136,2605.7463
94,16009.037,3342.6628
94,5321.7114,8415.998
94,11708.535,4396.392
94,2123.7078,13812.222
94,4376.025,19648.625
94,3279.2046,11011.761
94,16680.922,14672.089
94,13500.19,17818.385
94,17140.336,18772.342
94,1149.1448,7208.817
94,8925.773,353.94263
94,12925.365,4634.3384
94,7369.456,680.4095
94,8554.689,11345.08
94,12847.006,89.70807
94,18527.85,264.01144
94,3155.004,13730.42
94,12020.967,6095.227
94,13297.16,17778.709
94,15241.871,6697.217
94,16663.52,13943.887
94,7012.009,2165.7773
94,8610.093,3581.0452
94,9129.675,17383.465
94,19650.355,5872.402
94,15441.873,2825.1067
94,5858.724,3044.5217
94,12869.504,13344.86
94,17585.48,18359.658
94,18863.342,4770.82
94,8799.398,15572.651
94,15651.252,4377.556
94,10422.132,14822.633
94,17958.865,4613.1953
94,274.57678,7600.461
94,13072.433,9242.6455
94,11819.402,9458.212
94,6636.0264,9859.649
94,7762.5684,14015.947
94,17783.379,10818.203
94,11193.692,4196.4624
94,9177.81,3202.5583
94,14934.033,11589.57
94,2376.538,13521.704
94,15734.833,18567.303
94,1622.5743,6572.3477
94,7668.159,11310.246
94,227.07254,13685.219
94,16524.838,17461.93
94,3234.6052,15730.029
94,15408.919,9257.044
94,554.5068,7350.6016
94,10543.021,17553.447
94,13411.58,17405.096
94,6824.443,19668.371
94,4535.7817,16843.617
94,4988.5195,9627.658
94,17453.566,11823.607
94,4827.327,2237.1433
94,19994.768,17340.488
94,1106.61,2979.9739
94,16549.549,18836.771
94,15996.963,9366.083
94,4871.878,16244.449
94,13976.343,13033.361
94,12214.316,5375.0986
94,4959.091,5737.1113
94,4155.764,222.92265
94,15685.119,10562.8955
94,11332.278,11660.611
94,2569.8096,14283.632
94,3318.5842,9702.983
94,14911.758,3613.3599
94,6428.0903,19785.719
94,13757.545,19062.943
94,6934.01,4244.2227
94,9056.5625,3627.4333
94,2804.807,7567.401
94,18207.297,10618.472
94,4067.0864,5151.333
94,12144.109,19729.244
94,15217.448,3904.679
94,18181.908,1283.8005
94,6330.101,2102.507
94,18756.346,18457.25
94,4454.2256,741.1836
94,13654.545,845.971
94,19118.213,17860.68
94,1885.3339,9961.602
94,11324.848,19273.207
94,14452.754,18478.648
94,12375.153,6452.7017
94,17592.88,256.06345
94,2784.9092,6520.325
94,11473.489,6504.1523
94,5289.879,9382.17
94,19330.02,4289.694
94,13160.182,5677.449
94,13258.498,7032.284
94,17485.818,4375.829
94,2920.2393,16801.135
94,5730.3574,15003.543
94,8378.334,67.08158
94,1840.0331,6864.9897
94,11765.993,16828.607
94,4446.9834,10289.073
94,551.6602,577.9031
94,19734.102,3429.608
94,4567.604,15816.578
94,16007.925,5507.169
94,19061.932,15922.774
94,2839.8508,19539.734
94,1952.1545,17272.105
94,14504.522,5345.966
94,7133.3506,18799.04
94,5443.665,13379.128
94,17321.291,9129.977
94,14668.145,15039.236
94,17687.637,8268.006
94,11857.047,11222.151
94,16235.475,6029.1343
94,7268.48,19280.572
94,17668.99,8808.77
94,9422.88,7356.948
94,13835.314,1799.7189
94,11898.72,15947.538
94,4396.001,13162.562
94,524.74347,659.7412
94,9913.724,7569.002
94,2315.057,12084.304
94,11155.444,9173.099
94,12433.49,15329.725
95,10000.0,10000.0
95,10332.117,12270.406
95,2429.0068,760.97577
95,6595.737,19089.045
95,14146.346,11170.258
95,3340.5754,13521.529
95,5492.861,14226.502
95,5924.422,884.03326
95,164.35748,14489.705
95,15179.563,9319.274
95,8894.201,4764.5454
95,1324.8488,17270.273
95,272.23175,9655.329
95,10107.915,8361.823
95,19998.521,53.869236
95,5589.467,2341.012
95,3328.1865,2193.313
95,19216.844,14793.014
95,1264.1346,7619.391
95,6646.6533,11452.917
95,19307.896,17392.232
95,16959.314,17098.654
95,19657.371,19884.154
95,14481.055,9010.214
95,3756.6797,19637.658
95,3434.59,2380.1848
95,3992.852,3979.126
95,17516.123,5874.5215
95,10293.142,1637.9261
95,5956.3486,8471.67
95,1414.2653,15731.962
95,12388.742,8224.919
95,5679.2627,8849.492
95,16746.453,2558.4539
95,996.00653,14507.815
95,9683.203,56.261395
95,17943.584,486.6025
95,12087.5625,19944.053
95,8161.809,4636.916
95,5085.404,3921.4011
95,4888.9414,13251.076
95,5513.833,4887.3403
95,9186.804,9209.353
95,19257.773,16584.021
95,6831.7217,10183.612
95,13048.461,19305.416
95,16330.431,17805.107
95,11851.078,11124.152
95,16935.39,8464.992
95,7058.5693,17691.357
95,7935.2676,3360.947
95,15665.885,15974.012
95,14342.503,10374.704
95,1370.4229,18216.828
95,3475.0688,3691.6387
95,14734.397,4382.613
95,10468.846,6910.05
95,7173.0547,5075.4907
